Data de lançamento;Empresa;Conta;Referência;Nº documento;Chave de lançamento;Segmento;Elemento PEP;Centro custo;Centro de lucro;Texto;Moeda interna 2;Montante em MI2;Moeda interna;Montante em moeda interna
2/23/2026;F055;766000;DECAISSEMENT;1500001410;50;CBL_100;;200055;EXASERV_US;;EUR;-0.01;USD;0.00
2/24/2026;F055;766000;DECAISSEMENT;1500001414;50;EXASERV_US;;100055;EXASERV_US;;EUR;-501.17;USD;0.00
9/30/2025;F057;604100;;100004009;40;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;CEGID PROJET LETHBRIDGE;EUR;7,760.24;CAD;11,600.00
9/30/2025;F057;604100;;100004008;50;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;FNP HEYTEAM POUR LETHBRIDGE;EUR;-9,867.54;CAD;-14,750.00
10/2/2025;F057;604100;;100004010;50;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;HEYTEAMS LETHBRIDGE 16.10.2025-15.10.2026;EUR;-12,000.00;CAD;-19,615.20
10/2/2025;F057;604100;F2025-01173;1900000667;40;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;HEYTEAMS LETHBRIDGE 16.10.2025-15.10.2026;EUR;12,000.00;CAD;19,615.20
4/30/2025;F057;604100;;100003758;40;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;FNP LETHBRIDGE 04.25 6.5/12;EUR;10,957.66;CAD;16,583.33
5/31/2025;F057;604100;;100003759;40;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;FNP LETHBRIDGE 05.25 7.5/12;EUR;10,957.66;CAD;16,583.33
6/30/2025;F057;604100;;100003760;40;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;FNP LETHBRIDGE 06.25 8.5/12;EUR;10,957.66;CAD;16,583.33
7/31/2025;F057;604100;;100003761;40;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;FNP LETHBRIDGE 07.25 9.5/12;EUR;10,957.66;CAD;16,583.33
8/31/2025;F057;604100;;100003762;40;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;FNP LETHBRIDGE 08.25 10.5/12;EUR;10,957.66;CAD;16,583.33
9/30/2025;F057;604100;;100003763;40;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;FNP LETHBRIDGE 09.25 11.5/12;EUR;10,957.66;CAD;16,583.33
10/31/2025;F057;604100;;100003764;40;CBL_000;INTALENT*LETHBRIDGE_PROJ;;990;FNP LETHBRIDGE 10.25 12/12;EUR;5,338.13;CAD;8,291.71
9/30/2025;F057;604105;902271984;1900000668;40;CBL_820;;200057;2010;;EUR;3,000.00;CAD;4,903.80
9/30/2025;F057;604105;902271984;1900000670;40;CBL_820;;200057;2010;;EUR;3,000.00;CAD;4,903.80
9/30/2025;F057;604105;902271984;3300000032;50;CBL_820;;200057;2010;;EUR;-3,000.00;CAD;-4,903.80
9/30/2025;F057;604105;902271984;3300000033;50;CBL_820;;200057;2010;;EUR;-3,000.00;CAD;-4,903.80
4/30/2025;F057;604105;902271333;1900000640;40;CBL_000;AMF*CORNER;;990;;EUR;996.71;CAD;1,567.63
5/31/2025;F057;604105;902273774;1900000645;40;CBL_000;AMF*CORNER;;990;;EUR;1,593.34;CAD;2,494.53
7/31/2025;F057;604105;902286319;1900000655;40;CBL_000;AMF*CORNER;;990;;EUR;2,044.50;CAD;3,238.08
7/31/2025;F057;604105;902286775;1900000656;40;CBL_000;AMF*CORNER;;990;;EUR;1,835.82;CAD;2,907.57
8/31/2025;F057;604105;902288702;1900000661;40;CBL_000;AMF*CORNER;;990;;EUR;5,452.00;CAD;8,740.10
7/31/2025;F057;604105;902288049;1900000662;40;CBL_000;AMF*CORNER;;990;;EUR;497.86;CAD;788.51
9/30/2025;F057;604105;902293128;1900000671;40;CBL_000;AMF*CORNER;;990;;EUR;1,654.03;CAD;2,703.68
7/31/2025;F057;604105;902286775;3300000031;50;CBL_000;AMF*CORNER;;990;;EUR;-1,835.82;CAD;-2,907.57
9/30/2025;F057;604105;902292974;1900000669;40;CBL_000;INTALENT*TRAINING;;990;;EUR;8,284.40;CAD;13,541.68
4/30/2025;F057;604105;0902271621;100003824;40;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;2,500.00;CAD;3,932.00
4/30/2025;F057;604105;0902271621;100003825;50;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;-2,500.00;CAD;-3,932.00
4/30/2025;F057;604105;902271621;1900000641;40;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;2,500.00;CAD;3,932.00
5/31/2025;F057;604105;902273568;1900000646;40;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;2,210.16;CAD;3,460.23
6/30/2025;F057;604105;902280086;1900000650;40;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;1,509.37;CAD;2,411.52
7/31/2025;F057;604105;902286836;1900000657;40;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;15,309.38;CAD;24,247.00
9/30/2025;F057;604105;902292477;1900000672;40;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;11,320.31;CAD;18,504.18
10/31/2025;F057;604105;902296878;1900000682;40;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;4,743.75;CAD;7,688.20
11/30/2025;F057;604105;902299934;1900000687;40;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;18,651.56;CAD;30,234.18
12/31/2025;F057;604105;902304320;1900000691;40;CBL_000;ALIRA_HEALTH*WD_ASSIST;;990;;EUR;3,072.66;CAD;4,943.30
11/1/2025;F057;604120;LICENSES COST;100004105;40;CBL_000;INTALENT*LETHBRIDGE_LIC;;990;Licences 10.2025;EUR;5,724.25;CAD;9,277.30
11/30/2025;F057;604120;LICENSES COST;100004106;40;CBL_000;INTALENT*LETHBRIDGE_LIC;;990;Licences 11.2025;EUR;11,446.39;CAD;18,554.60
12/31/2025;F057;604120;LICENSES COST;100004156;40;CBL_000;INTALENT*LETHBRIDGE_LIC;;990;Licences 12.2025;EUR;11,533.19;CAD;18,554.60
1/31/2026;F057;604120;LICENSES COST;100004224;40;CBL_000;INTALENT*LETHBRIDGE_LIC;;990;Licenses cost 2026-01;EUR;11,510.30;CAD;18,554.60
11/30/2025;F057;606500;52198   1;100004104;40;CBL_000;INTALENT*EVENTS;;990;3854/52198/Fuel;EUR;45.05;CAD;73.03
4/30/2025;F057;611005;902267636;1900000637;40;CBL_820;;200057;2010;Refact frais généraux + ASS 04.2025;EUR;3,000.00;CAD;4,718.40
5/31/2025;F057;611005;902271807;1900000647;40;CBL_820;;200057;2010;Refact frais généraux + ASS 05.2025;EUR;3,000.00;CAD;4,718.40
6/30/2025;F057;611005;902271915;1900000649;40;CBL_820;;200057;2010;Refact frais généraux + ASS 06.2025;EUR;3,000.00;CAD;4,793.10
7/31/2025;F057;611005;902271916;1900000651;40;CBL_820;;200057;2010;Refact frais généraux + ASS 07.2025;EUR;3,000.00;CAD;4,751.40
8/31/2025;F057;611005;902271948;1900000660;40;CBL_820;;200057;2010;Refact frais généraux + ASS 08.2025;EUR;3,000.00;CAD;4,809.30
9/30/2025;F057;611005;902271948;1900000673;40;CBL_820;;200057;2010;;EUR;3,000.00;CAD;4,903.80
10/31/2025;F057;611005;902294638;1900000675;40;CBL_820;;200057;2010;;EUR;3,000.00;CAD;4,862.10
11/30/2025;F057;611005;902297979;1900000684;40;CBL_820;;200057;2010;;EUR;3,000.00;CAD;4,863.00
12/31/2025;F057;611005;902297980;1900000689;40;CBL_820;;200057;2010;;EUR;3,000.00;CAD;4,826.40
1/31/2026;F057;611005;902298139;1900000694;40;CBL_820;;200057;2010;;EUR;3,000.00;CAD;4,836.00
4/30/2025;F057;613200;;100003765;40;CBL_820;;600057;2010;FNP RENT 04.25;EUR;1,321.53;CAD;2,000.00
4/30/2025;F057;613200;;100003819;50;CBL_820;;600057;2010;FNP RENT 11.24;EUR;-1,321.53;CAD;-2,000.00
4/30/2025;F057;613200;;100003820;50;CBL_820;;600057;2010;FNP RENT 04.25;EUR;-1,321.53;CAD;-2,000.00
4/30/2025;F057;613200;;100003821;50;CBL_820;;600057;2010;FNP RENT 12.24;EUR;-1,321.53;CAD;-2,000.00
1/1/2026;F057;618010;;100004195;40;CBL_820;;600057;2010;Ajust BNR FY25;EUR;680.23;CAD;1,094.36
4/30/2025;F057;618500;MONTHLY PROV;100003822;50;CBL_820;;600057;2010;SEMINAR FY25 10.24;EUR;-1,321.53;CAD;-2,000.00
12/31/2025;F057;618500;MONTHLY PROV;100004159;50;CBL_820;;600057;2010;SEMINAR FY25 11.24;EUR;-1,351.72;CAD;-2,000.00
12/31/2025;F057;618500;MONTHLY PROV;100004160;50;CBL_820;;600057;2010;SEMINAR FY25 12.24;EUR;-1,337.97;CAD;-2,000.00
12/31/2025;F057;618500;MONTHLY PROV;100004161;50;CBL_820;;600057;2010;SEMINAR FY25 01.25;EUR;-1,330.23;CAD;-2,000.00
12/31/2025;F057;618500;MONTHLY PROV;100004162;50;CBL_820;;600057;2010;SEMINAR FY25 02.25;EUR;-1,331.65;CAD;-2,000.00
12/31/2025;F057;618500;MONTHLY PROV;100004163;50;CBL_820;;600057;2010;SEMINAR FY25 03.25;EUR;-1,287.58;CAD;-2,000.00
9/8/2025;F057;622600;;100003970;40;CBL_820;;200057;2010;INVEST. QUEBEC FY25;EUR;2,376.65;CAD;3,810.00
9/24/2025;F057;622600;8006302735;1900000664;40;CBL_820;;200057;2010;KPMG CDAE FY25;EUR;5,001.75;CAD;8,018.30
11/10/2025;F057;622600;8006371017;1900000683;40;CBL_820;;200057;2010;KPMG CDAE FY25;EUR;272.34;CAD;441.38
9/30/2025;F057;622600;;100003999;50;CBL_820;;200057;2010;PROV CDAE 2025;EUR;-4,990.33;CAD;-8,000.00
9/30/2025;F057;622600;;100004000;50;CBL_820;;200057;2010;PROV CDAE 2025;EUR;-998.07;CAD;-1,600.00
4/30/2025;F057;622600;CDAE 2026;100003766;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
5/31/2025;F057;622600;CDAE 2026;100003767;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
6/30/2025;F057;622600;CDAE 2026;100003768;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
7/31/2025;F057;622600;CDAE 2026;100003769;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
8/31/2025;F057;622600;CDAE 2026;100003770;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
9/30/2025;F057;622600;CDAE 2026;100003771;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
10/31/2025;F057;622600;CDAE 2026;100003772;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
11/30/2025;F057;622600;CDAE 2026;100003773;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
12/31/2025;F057;622600;CDAE 2026;100003774;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
1/31/2026;F057;622600;CDAE 2026;100003775;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
2/28/2026;F057;622600;CDAE 2026;100003776;40;CBL_820;;200057;2010;PROV CDAE 2026 - 9600 KPMG+INVEST QUEBEC;EUR;515.03;CAD;800.00
4/30/2025;F057;622600;MONTHLY PROV;100003778;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
5/31/2025;F057;622600;MONTHLY PROV;100003779;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
6/30/2025;F057;622600;MONTHLY PROV;100003780;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
7/31/2025;F057;622600;MONTHLY PROV;100003781;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
8/31/2025;F057;622600;MONTHLY PROV;100003782;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
9/30/2025;F057;622600;MONTHLY PROV;100003783;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
10/31/2025;F057;622600;MONTHLY PROV;100003784;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
11/30/2025;F057;622600;MONTHLY PROV;100003785;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
12/31/2025;F057;622600;MONTHLY PROV;100003786;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
1/31/2026;F057;622600;MONTHLY PROV;100003787;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
2/28/2026;F057;622600;MONTHLY PROV;100003788;40;CBL_820;;200057;2010;TAX FILING FY26 - 14400 TAX+CDAE;EUR;772.55;CAD;1,200.00
9/1/2025;F057;622600;MONTHLY PROV;100004001;50;CBL_820;;200057;2010;TAX FILING FY25 05.2024 - 14400 TAX+CDAE;EUR;-810.59;CAD;-1,200.00
11/26/2025;F057;622800;;100004086;40;CBL_820;;300057;2010;FRAIS PAIE DESJARDINS PP22;EUR;78.69;CAD;127.53
12/11/2025;F057;622800;;100004119;40;CBL_820;;300057;2010;FRAIS PAIE DESJARDINS PP32;EUR;66.55;CAD;107.88
12/11/2025;F057;622800;;100004133;50;CBL_820;;300057;2010;FRAIS PAIE DESJARDINS PP32;EUR;-66.55;CAD;-107.88
11/28/2025;F057;622800;;100004093;40;CBL_820;;200057;2010;30.11;EUR;78.69;CAD;127.53
11/28/2025;F057;622800;;100004098;50;CBL_820;;200057;2010;30.11;EUR;-78.69;CAD;-127.53
12/11/2025;F057;622800;;100004127;40;CBL_820;;200057;2010;15.12;EUR;66.55;CAD;107.88
12/29/2025;F057;622800;;100004134;40;CBL_820;;200057;2010;31.12;EUR;33.12;CAD;53.69
1/13/2026;F057;622800;;100004209;40;CBL_820;;200057;2010;15.01;EUR;124.31;CAD;199.99
1/30/2026;F057;622800;;100004222;40;CBL_820;;200057;2010;30.01;EUR;31.21;CAD;50.21
2/11/2026;F057;622800;;100004232;40;CBL_820;;200057;2010;15.02;EUR;31.15;CAD;50.21
4/30/2025;F057;625100;46878   1;100003798;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/46878/Taxi;EUR;13.44;CAD;21.14
4/30/2025;F057;625100;46878   1;100003798;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/46878/Taxi;EUR;22.82;CAD;35.89
4/30/2025;F057;625100;46878   1;100003798;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/46878/Taxi;EUR;21.34;CAD;33.56
4/30/2025;F057;625100;46878   1;100003798;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/46878/Taxi;EUR;17.22;CAD;27.08
5/31/2025;F057;625100;47551   1;100003851;40;CBL_000;ETS*RH;;990;3854/47551/Postage;EUR;1.59;CAD;2.49
5/31/2025;F057;625100;47551   1;100003851;40;CBL_000;ETS*RH;;990;3854/47551/Postage;EUR;2.61;CAD;4.08
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;11.02;CAD;17.60
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;11.11;CAD;17.75
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;16.95;CAD;27.08
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;28.72;CAD;45.89
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;21.62;CAD;34.55
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;23.50;CAD;37.54
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;23.46;CAD;37.48
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;24.93;CAD;39.83
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;11.11;CAD;17.75
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;29.69;CAD;47.44
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;22.16;CAD;35.40
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;37.54;CAD;59.98
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;26.97;CAD;43.09
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;31.83;CAD;50.85
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;31.09;CAD;49.68
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;33.08;CAD;52.85
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;24.84;CAD;39.68
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;20.83;CAD;33.28
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;23.52;CAD;37.58
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;19.34;CAD;30.90
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;17.69;CAD;28.27
6/30/2025;F057;625100;48334   1;100003895;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/48334/Taxi;EUR;17.69;CAD;28.27
9/17/2025;F057;625100;49581   1;100003967;40;CBL_000;INTLT*HRPUS_TURNER;;990;60020312/49581/Airfare;EUR;1,147.33;CAD;1,839.27
9/17/2025;F057;625100;49581   1;100003967;40;CBL_000;INTLT*HRPUS_TURNER;;990;60020312/49581/Taxi;EUR;18.71;CAD;30.00
9/17/2025;F057;625100;49581   1;100003967;40;CBL_000;INTLT*HRPUS_TURNER;;990;60020312/49581/Taxi;EUR;24.00;CAD;38.48
9/17/2025;F057;625100;49581   1;100003967;40;CBL_000;INTLT*HRPUS_TURNER;;990;60020312/49581/Taxi;EUR;16.99;CAD;27.23
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;17.30;CAD;27.74
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;17.30;CAD;27.74
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;17.20;CAD;27.58
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;11.87;CAD;19.03
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;12.51;CAD;20.05
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;14.72;CAD;23.60
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;13.62;CAD;21.83
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;19.49;CAD;31.24
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;18.27;CAD;29.29
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;18.63;CAD;29.86
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;19.79;CAD;31.73
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;18.53;CAD;29.70
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;17.48;CAD;28.03
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;17.78;CAD;28.50
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;17.92;CAD;28.73
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;18.08;CAD;28.98
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;17.45;CAD;27.97
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;17.79;CAD;28.52
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;17.18;CAD;27.54
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;15.74;CAD;25.23
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;18.18;CAD;29.14
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;25.88;CAD;41.49
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;13.85;CAD;22.21
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;14.67;CAD;23.51
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;18.33;CAD;29.39
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;19.04;CAD;30.53
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;14.54;CAD;23.31
9/17/2025;F057;625100;49867   1;100003968;40;CBL_000;INTLT*INRGY_MDC_PAIE;;990;60021663/49867/Taxi;EUR;16.27;CAD;26.08
9/2/2025;F057;625100;;100003993;50;CBL_820;;600057;2010;;EUR;-422.68;CAD;-677.60
9/2/2025;F057;625100;;100003994;50;CBL_820;;600057;2010;;EUR;-15.66;CAD;-25.10
9/30/2025;F057;625100;50355   1;100004006;40;CBL_000;ETS*MKTG;;990;3178/50355/Airfare;EUR;22.47;CAD;36.75
9/30/2025;F057;625100;50355   1;100004006;40;CBL_000;ETS*MKTG;;990;3178/50355/Taxi;EUR;39.77;CAD;65.00
9/30/2025;F057;625100;50355   1;100004006;40;CBL_000;ETS*MKTG;;990;3178/50355/Airfare;EUR;21.06;CAD;34.42
9/30/2025;F057;625100;50355   1;100004006;40;CBL_000;ETS*MKTG;;990;3178/50355/Taxi;EUR;41.60;CAD;68.00
9/30/2025;F057;625100;50321   1;100004007;40;UKG;F057*F037*MELOCHE WDP2;;UKG;3178/50321/Per Diem personnal Car mileage;EUR;54.62;CAD;89.28
10/31/2025;F057;625100;51505   1;100004057;40;CBL_000;ETS*RH;;990;3854/51505/Airfare;EUR;988.06;CAD;1,601.35
11/30/2025;F057;625100;52151   1;100004103;40;CBL_000;ETS*RH;;990;3854/52151/Miscellaneous;EUR;1,501.67;CAD;2,434.20
11/30/2025;F057;625100;52198   1;100004104;40;CBL_000;INTALENT*EVENTS;;990;3854/52198/Tolls/Road Charges;EUR;30.33;CAD;49.16
11/30/2025;F057;625100;52198   1;100004104;40;CBL_000;INTALENT*EVENTS;;990;3854/52198/Car Rental;EUR;160.04;CAD;259.43
11/30/2025;F057;625100;52198   1;100004104;40;CBL_000;INTALENT*EVENTS;;990;3854/52198/Tolls/Road Charges;EUR;23.99;CAD;38.88
12/31/2025;F057;625100;52819   1;100004149;40;CBL_000;INTALENT*EVENTS_SEMINAR;;990;60031512/52819/Taxi;EUR;32.56;CAD;52.39
1/31/2026;F057;625100;53894   1;100004227;40;CBL_000;INTALENT*ADMIN;;990;3854/53894/Taxi;EUR;17.81;CAD;28.71
1/31/2026;F057;625100;53894   1;100004227;40;CBL_000;INTALENT*ADMIN;;990;3854/53894/Taxi;EUR;12.53;CAD;20.20
1/31/2026;F057;625100;53894   1;100004227;40;CBL_000;INTALENT*ADMIN;;990;3854/53894/Taxi;EUR;15.16;CAD;24.43
1/31/2026;F057;625100;53894   1;100004227;40;CBL_000;INTALENT*ADMIN;;990;3854/53894/Taxi;EUR;33.59;CAD;54.15
1/31/2026;F057;625100;53894   1;100004227;40;CBL_000;INTALENT*ADMIN;;990;3854/53894/Taxi;EUR;4.35;CAD;7.01
1/31/2026;F057;625100;54122   1;100004228;40;CBL_000;INTALENT*TRAINING;;990;60020544/54122/Miscellaneous;EUR;434.37;CAD;700.20
4/30/2025;F057;625100;APRIL 25;1900000636;40;CBL_820;;600057;2010;CCR 04.25;EUR;303.68;CAD;471.71
5/31/2025;F057;625100;MAY 25;1900000642;40;CBL_820;;600057;2010;CCR 05.25;EUR;417.34;CAD;653.38
6/30/2025;F057;625100;JUNE 25;1900000648;40;CBL_820;;600057;2010;CCR 06.25;EUR;202.80;CAD;324.02
7/31/2025;F057;625100;JULY 25;1900000658;40;CBL_820;;600057;2010;CCR 07.25;EUR;347.42;CAD;550.24
